,Angola,Australia,British_Virgin_Islands,Cameroon,Central_African_Republic,Comoros,Democratic_Republic_of_the_Congo,Dominican_Republic,El_Salvador,French_Polynesia,Gabon,Haiti,Honduras,Mauritius,Mayotte,Mexico,Micronesia,New_Caledonia,Nicaragua,Nigeria,Panama,Papua_New_Guinea,Puerto_Rico,Reunion,Saint_Lucia,Senegal,Seychelles,South_Africa,Tanzania,Tonga,Trinidad_and_Tobago,USA
Gabon,2.19458569835,1.17152749222,1.30784752113,8.99247331249,2.36510582669,0.689012724016,1.99473118852,0.861736263656,1.13615473046,1.2484362544,,1.35553437994,1.08911186998,1.07737266705,1.2188124848,1.2721745213,1.07737266705,1.05977995846,0.977935153541,1.51149357094,1.1892430907,0.937169256352,0.752126816506,1.48138476108,2.13813232252,2.55663915105,1.17152749222,1.12438108911,1.42133413419,0.867526148375,1.16562662523,1.33167336689
Haiti,1.48138476108,2.06315917406,3.43970858278,1.39139200873,1.2188124848,0.855948482437,1.93895497244,2.05692672195,3.48033741622,2.16319898788,1.18333572376,,1.46935684622,1.27811454961,1.55373980265,1.44532772047,2.53738692017,1.53562083839,1.96372110347,1.95752607991,2.23862703552,1.41534128143,2.06939397672,1.30189654547,2.03824345555,1.71772318998,1.0071174263,1.3973760086,1.75438854953,1.89570367252,1.89570367252,1.49342159046
Honduras,1.3973760086,0.977935153541,3.69865375429,1.14204478802,0.989601674698,1.01880525423,1.70551963814,1.60215584893,1.96991845644,2.71793812443,1.72993585236,3.63013350749,,1.37345326514,0.902309694483,2.03202039231,2.66615400096,2.27015675125,2.99902988626,0.689012724016,3.05845720463,2.1506609167,2.86116937033,1.13615473046,2.54380187545,1.79726880294,0.786658764484,0.540826696308,1.60215584893,3.20460232691,2.06315917406,1.93895497244
Mauritius,1.36747809855,3.33855416388,0.603351310938,0.752126816506,2.67908511418,1.9018754742,0.902309694483,0.821265904508,0.422145931714,0.827041088764,0.855948482437,0.569216278714,0.540826696308,,219.524245222,0.867526148375,0.591964767733,0.495509417492,0.746378784977,0.683287518582,1.2188124848,54.7959835093,0.512488128424,4.73812837917,0.861736263656,1.36150513722,2.47976254527,0.890706745206,1.95133338442,0.689012724016,0.937169256352,2.67261831611
Mayotte,1.99473118852,2.02579967297,1.22473288388,1.12438108911,1.66896354393,1.74827195049,1.62641791789,1.62641791789,1.20106433286,0.769383406814,0.832818369656,1.51149357094,0.867526148375,1.87103960281,,1.47536968995,1.33167336689,1.47536968995,1.61428237121,1.01880525423,2.26384602362,5.00225742696,0.995438128085,2.09435671933,0.580586426611,2.213446258,1.451331667,1.66287880509,2.36510582669,1.26623667882,0.989601674698,0.867526148375
Mexico,0.786658764484,0.729147170285,7.15643944364,0.896507164647,1.48138476108,0.80972182134,1.24250714324,7.09841314133,6.64856069997,5.61870867759,0.798186111034,5.88054591532,8.66681644698,0.694739998926,0.95462762111,,6.89260927244,4.23548242183,7.37352202591,0.643268931772,6.03632435263,0.925540940824,6.43958064989,0.757876929901,5.56526185634,1.04220653659,0.631853611323,1.02465236975,0.535154905972,3.70552069531,5.15814348641,3.48033741622
Micronesia,2.04446886402,1.05392000976,2.66615400096,1.27811454961,1.22473288388,0.844379225917,1.28405676498,2.31439898002,2.9726842612,1.31380068989,1.72993585236,1.80340372028,1.46334622864,2.37780666609,1.17743052467,1.87720215228,,2.26384602362,1.50546734427,0.861736263656,2.5630614742,0.757876929901,1.55978394285,0.908114335865,2.26384602362,1.59003834097,0.95462762111,1.08324119468,1.52958566492,3.84343255669,3.81576256918,2.52456436762
New_Caledonia,1.34956582549,1.10673679375,1.8095409332,1.26030102098,3.33855416388,1.37345326514,1.76050743386,1.59003834097,2.42870686578,2.7959136975,1.09498469414,2.4223358526,1.48740206083,1.04806220287,1.19515262666,2.51175161637,1.96372110347,,1.96372110347,0.763629126293,1.08911186998,0.821265904508,2.23862703552,2.04446886402,3.11145616429,2.18202388757,1.547697906,1.33763532018,2.84809808346,2.72442234316,3.21127509351,1.82796635826
Nicaragua,1.38541021901,1.31380068989,3.72613783586,0.815492815747,2.25123174781,0.884908435008,1.36150513722,4.65819356764,5.23285039269,4.7454129547,0.803952920149,3.82267594523,5.27782289936,0.775139772597,0.827041088764,5.966061513,7.33158375151,5.03184629615,,1.42732920325,3.7674456912,0.729147170285,3.71239035484,1.2484362544,3.06507306641,1.44532772047,0.919729957882,1.15383138286,1.57187895892,4.50657946604,2.65969216732,3.0122180279
Nigeria,1.09498469414,1.2721745213,0.838597748326,1.48740206083,3.54146072326,1.35553437994,4.60028338859,1.55373980265,1.49342159046,1.87720215228,1.1892430907,1.00127671156,1.14204478802,1.2365802119,1.40935064373,0.844379225917,1.37943063822,1.64463818067,1.33167336689,,3.1979321628,1.59609596879,1.49342159046,2.1506609167,1.0305016212,1.87103960281,1.37943063822,1.69332518663,3.19126459965,1.09498469414,1.51149357094,1.65679633244
Panama,0.683287518582,0.931354039928,3.0386250289,1.2959477617,1.2721745213,1.14793700509,2.7959136975,2.15692876699,2.13187157594,2.70497716445,1.22473288388,3.60280112175,2.25123174781,1.13615473046,1.85872143196,2.83503688441,2.55663915105,2.51815676754,3.63013350749,1.43332648983,,1.31975605296,2.1131035222,1.91422602779,3.13801754674,1.84641248993,1.26623667882,2.45421522606,1.85872143196,2.60808666109,2.45421522606,3.06507306641
Papua_New_Guinea,1.21289426073,139.259204599,0.792421392858,1.547697906,0.752126816506,1.52958566492,1.34956582549,0.711934251738,1.02465236975,0.80972182134,0.620446524065,0.574900329063,0.960451318388,2.38416071253,2.56948625612,0.717669815783,0.729147170285,0.908114335865,1.05392000976,0.769383406814,0.489853912235,,0.677564381503,1.67505055024,0.723407454923,1.35553437994,1.14793700509,1.21289426073,2.33973312318,1.0305016212,0.746378784977,8.11822341605
Puerto_Rico,2.46059839997,0.620446524065,2.93324229118,1.29000116861,1.66896354393,1.24250714324,2.08811250121,2.05692672195,1.84641248993,2.07563113124,1.15972792251,3.61646191936,3.08493608234,0.896507164647,0.913921089947,1.55373980265,3.55507312127,1.30784752113,2.29542362502,1.03635300976,2.57591349822,1.26030102098,,2.10060329464,4.32064370671,1.8095409332,0.972105083441,1.20697821049,1.59609596879,3.07169149896,2.47976254527,1.27811454961
Reunion,3.33855416388,1.13026683122,0.798186111034,0.867526148375,4.57861553553,16.9537857737,1.40935064373,0.6147460651,0.948806045785,0.913921089947,0.95462762111,0.427777140549,0.729147170285,28.486768409,0.942986591251,1.08324119468,1.63248907852,0.960451318388,1.55373980265,0.734888962996,1.11849750295,3.09819096678,0.803952920149,,0.815492815747,2.64032154113,19.8457507241,1.63856249903,4.20011963417,0.700469344434,1.04220653659,10.3698974568
Saint_Lucia,1.48138476108,1.46935684622,2.16947158071,1.34359947264,1.51752203244,0.637560241841,1.59609596879,2.99243964995,2.01958129621,2.22603187586,0.780898224775,2.23232826229,4.03136157342,1.0071174263,1.60215584893,1.26623667882,3.26475109873,4.17893601201,1.42133413419,0.902309694483,4.86237135839,0.740632834184,2.01336526071,2.20087017108,,2.11935717712,1.72993585236,1.10673679375,1.48740206083,3.50068780181,2.4223358526,3.21127509351
Senegal,0.734888962996,0.265287299455,0.377168804793,0.540826696308,0.838597748326,0.506826524491,1.17152749222,0.259714164577,0.39402013034,0.512488128424,0.637560241841,0.410889565856,0.326723196801,0.631853611323,0.506826524491,0.365944634458,0.416516740512,0.535154905972,1.20106433286,1917.51977272,0.506826524491,0.410889565856,0.64897968223,1.22473288388,0.365944634458,,0.855948482437,0.377168804793,0.637560241841,0.293182808617,0.298767884858,0.48420043768
Seychelles,2.23232826229,1.48138476108,1.20697821049,0.700469344434,1.46334622864,27.8875061576,1.66896354393,1.63248907852,0.995438128085,1.47536968995,1.66896354393,0.838597748326,0.597657013521,2.49255084237,0.620446524065,1.04220653659,0.902309694483,0.780898224775,1.11261607156,0.966277138778,1.55373980265,1.19515262666,0.827041088764,5.49677333418,2.74388997156,1.45733783598,,1.46935684622,3.22462844025,0.890706745206,1.26030102098,6.81090895258
South_Africa,1.8218222509,0.700469344434,0.706200761663,1.86487936313,2.8873422543,1.06564205012,2.01958129621,1.34956582549,1.85256580799,2.87425075671,1.10673679375,1.2484362544,1.37345326514,2.00715156514,1.54165825167,1.50546734427,1.84026147649,1.66896354393,1.42732920325,1.37943063822,1.37943063822,1.96372110347,1.03635300976,2.03824345555,1.451331667,2.46698401022,1.96372110347,,3.98942458925,1.18333572376,1.74215763547,2.04446886402
Tanzania,3.34527930164,1.06564205012,0.786658764484,1.24250714324,2.95952675403,1.17152749222,2.90044387483,0.913921089947,0.972105083441,2.17574654682,0.609047661095,0.586274572466,0.890706745206,2.47976254527,0.677564381503,2.75688088176,0.557854315196,0.66040736919,1.14204478802,1.03635300976,0.919729957882,0.786658764484,0.717669815783,4.54256100096,0.683287518582,2.32072890558,1.3973760086,129.006370344,,1.13026683122,1.13615473046,3.05845720463
Tonga,1.37943063822,1.00127671156,3.25136643063,1.06564205012,2.07563113124,1.17152749222,1.26030102098,2.16947158071,2.00094020818,2.55021928527,1.58398296422,2.96610423341,2.46059839997,1.48740206083,1.1892430907,1.49342159046,1.97611814011,1.9823201558,1.98852450483,0.66040736919,3.52785904578,1.15383138286,2.84156622369,1.2484362544,1.72993585236,1.9823201558,2.52456436762,1.2188124848,1.34956582549,,4.03136157342,1.90804959219
Trinidad_and_Tobago,1.34956582549,1.17743052467,2.62097319711,0.763629126293,1.47536968995,2.20087017108,1.17152749222,2.22603187586,4.10148039004,4.52096333424,1.2188124848,3.13137332393,4.10148039004,1.26030102098,0.792421392858,2.26384602362,1.72993585236,4.15777787134,5.24782883401,0.95462762111,3.25136643063,0.838597748326,2.23232826229,2.9726842612,3.87114656088,2.00715156514,2.46059839997,2.72442234316,1.51149357094,1.58398296422,,2.31439898002
USA,0.792421392858,1.18333572376,5.95827098389,1.00127671156,1.48740206083,1.46334622864,1.27811454961,9.25872255398,8.64887983589,9.04727003175,0.478548992733,7.83237280924,9.61301422071,1.77275206356,0.569216278714,19.0762405295,6.75392803628,15.0280826227,11.5854772176,0.495509417492,7.97044346464,1.40935064373,7.31483409768,1.96372110347,8.33759433588,0.683287518582,2.43508030832,1.08324119468,1.57792983729,11.7933126302,9.16651293073,
